ANNEE;MATRICULE;SEXE;DIPLOME;AGAFFECT;DIRAFFECT;GRADE;AGE;ANCIENNETE;ANC_GRADE;NBJABSIRR;NBJABSMAL;NOTE;PROMU
2004;25000;M;SECONDAIRE     ;0;4;SECRETAIRE PR.CL3        ;42;23;6;105.0 ;.0    ;13.0 ; 
2004;49450;F;SECONDAIRE     ;0;4;SECRETAIRE PR.CL3        ;39;13;2;3.0   ;1.0   ;17.8 ;P
2004;37300;M;SECON 1ER CYCLE;0;4;SECRETAIRE CL1           ;40;17;2;3.0   ;.0    ;18.3 ;P
2004;39100;F;SECON 1ER CYCLE;0;4;SECRETAIRE CL1           ;40;16;2;4.0   ;.0    ;18.4 ;P
2004;58200;M;BAC+6          ;0;5;CHEF SERV.PRINC.         ;33;8;2;.0    ;.0    ;18.4 ; 
2004;58250;M;BAC+6          ;0;5;CHEF SERV.PRINC.         ;34;8;2;.0    ;.0    ;19.0 ; 
2004;58400;F;BAC+5          ;0;5;CHEF SERV.PRINC.         ;32;8;2;.0    ;.0    ;19.0 ; 
2004;11500;F;BAC            ;0;5;CHEF DE SERVICE          ;54;33;4;.0    ;.0    ;18.6 ;P
2004;33700;M;BAC+2          ;0;5;CHEF DE SERVICE          ;44;18;3;.0    ;.0    ;19.1 ;P
2004;20150;M;BAC            ;0;5;S/CHEF SERV.CL1          ;53;25;2;.0    ;.0    ;18.8 ;P
2004;62700;F;BAC+5          ;0;5;S/CHEF SERV.CL1          ;30;5;2;.0    ;.0    ;19.0 ;P
2004;41600;M;BAC            ;0;5;REDACTEUR PRINCIPAL      ;35;15;4;6.0   ;.0    ;16.9 ; 
2004;61000;F;MAITRISE       ;0;5;REDACTEUR PRINCIPAL      ;28;5;4;.0    ;3.0   ;18.2 ;P
2004;64000;M;MAITRISE       ;0;5;REDACTEUR PRINCIPAL      ;29;4;3;.0    ;.0    ;18.1 ;P
2004;60850;M;BAC+2          ;0;5;REDACTEUR CL1            ;30;5;1;.0    ;.0    ;18.4 ;P
2004;60900;M;BAC+2          ;0;5;REDACTEUR CL1            ;29;5;1;.0    ;.0    ;17.5 ; 
2004;61350;M;BAC+2          ;0;5;REDACTEUR CL1            ;27;5;1;.0    ;.0    ;18.3 ;P
2004;62500;M;BAC+2          ;0;5;REDACTEUR CL1            ;28;5;1;.0    ;.0    ;18.7 ;P
2004;63450;M;BAC+2          ;0;5;REDACTEUR CL2            ;28;4;1;.0    ;.0    ;18.4 ;P
2004;63500;M;BAC+2          ;0;5;REDACTEUR CL2            ;30;4;1;.0    ;.0    ;18.7 ;P
2004;63850;F;BAC+2          ;0;5;REDACTEUR CL2            ;27;4;1;.0    ;.0    ;18.3 ;P
2004;64250;F;BAC+2          ;0;5;REDACTEUR CL2            ;26;4;1;.0    ;.0    ;18.7 ;P
2004;30700;M;SECON 1ER CYCLE;0;5;REDACTEUR CL3            ;41;20;3;.0    ;.0    ;18.3 ;P
2004;16100;M;SECONDAIRE     ;0;5;CHEF DE SEC.H.C CL0      ;50;29;2;.0    ;.0    ;18.0 ; 
2004;45900;M;SECONDAIRE     ;0;5;CHEF DE SEC.H.C CL0      ;40;14;2;1.0   ;.0    ;18.0 ; 
2004;20800;M;SECON 1ER CYCLE;0;5;CHEF DE SECT.CL1         ;53;25;2;.0    ;.0    ;18.4 ;P
2004;54800;F;SECONDAIRE     ;0;5;SECRETAIRE PRINC.CL2     ;36;10;2;1.0   ;.0    ;15.5 ; 
2004;47850;M;SECONDAIRE     ;0;5;SECRETAIRE CL1           ;39;13;7;.0    ;29.0  ;17.2 ; 
2004;22850;M;SECON 1ER CYCLE;0;5;SECRETAIRE CL2           ;53;24;2;.0    ;.0    ;18.1 ;P
2004;36800;M;SECONDAIRE     ;0;5;SECRETAIRE CL3           ;39;17;16;.0    ;4.0   ;16.1 ; 
2004;24600;M;PRIMAIRE       ;0;5;SECRETAIRE CL3           ;58;23;2;.0    ;.0    ;18.5 ;P
2004;24900;M;SECON 1ER CYCLE;0;5;SECRETAIRE CL3           ;44;23;2;.0    ;.0    ;18.4 ;P
2004;24950;M;SECON 1ER CYCLE;0;5;SECRETAIRE CL3           ;48;23;2;.0    ;.0    ;18.1 ;P
2004;25450;M;PRIMAIRE       ;0;5;SECRETAIRE CL3           ;54;23;2;.0    ;.0    ;18.4 ;P
2004;25900;M;PRIMAIRE       ;0;5;SECRETAIRE CL3           ;46;23;2;.0    ;.0    ;18.0 ;P
2004;29600;M;PRIMAIRE       ;0;5;SECRETAIRE CL3           ;53;21;2;.0    ;.0    ;18.3 ;P
2004;53600;M;SECONDAIRE     ;0;5;SECRETAIRE CL3           ;43;11;2;2.0   ;.0    ;18.2 ;P
2004;45250;F;SECONDAIRE     ;0;5;AGENT DE BUR.CL1         ;36;14;7;.0    ;.0    ;18.0 ;P
2004;53100;M;SECONDAIRE     ;0;5;AGENT DE BUR.CL1         ;33;11;4;.0    ;5.0   ;18.2 ;P
2004;20400;M;PRIMAIRE       ;0;5;AGENT DE BUR.CL2         ;54;25;4;8.0   ;4.0   ;18.5 ;P
2004;21250;M;PRIMAIRE       ;0;5;AGENT DE BUR.CL2         ;55;25;2;.0    ;.0    ;18.0 ;P
2004;29250;M;PRIMAIRE       ;0;5;AGENT DE BUR.CL2         ;50;21;2;.0    ;.0    ;18.4 ;P
2004;34950;M;PRIMAIRE       ;0;5;AGENT DE BUR.CL3         ;39;17;2;.0    ;.0    ;18.3 ;P
2004;45650;M;PRIMAIRE       ;0;5;HUISSIER CL0             ;46;14;6;.0    ;.0    ;18.4 ; 
2004;48150;M;PRIMAIRE       ;0;5;HUISSIER CL0             ;43;13;6;1.0   ;.0    ;18.5 ; 
2004;47750;M;SECON 1ER CYCLE;0;5;HUISSIER CL0             ;42;13;5;.0    ;.0    ;18.5 ; 
2004;15450;M;PRIMAIRE       ;0;5;HUISSIER CL0             ;53;29;4;2.0   ;.0    ;17.8 ; 
2004;29650;M;SECON 1ER CYCLE;0;5;HUISSIER CL0             ;42;21;4;6.0   ;4.0   ;17.8 ; 
2004;50550;M;SECON 1ER CYCLE;0;5;HUISSIER CL0             ;44;12;4;.0    ;.0    ;18.3 ; 
2004;50850;M;PRIMAIRE       ;0;5;HUISSIER CL0             ;53;12;4;1.0   ;.0    ;18.1 ; 
2004;53950;M;SECON 1ER CYCLE;0;5;HUISSIER CL0             ;41;11;2;1.0   ;.0    ;18.3 ; 
2005;39350;F;MAITRISE       ;0;A;CHEF SERV.PRINC.         ;44;17;5;.0    ;.0    ;19.0 ; 
2005;46800;M;MASTERE GRH    ;0;A;CHEF SERV.PRINC.         ;39;15;5;.0    ;2.0   ;19.7 ; 
2005;50150;F;MAITRISE       ;0;A;CHEF SERV.PRINC.         ;41;13;4;.0    ;.0    ;19.0 ; 
2005;58600;F;MAITRISE       ;0;A;S/CHEF SERV.CL1          ;35;8;4;5.0   ;5.0   ;19.0 ; 
2005;50350;F;BAC+2          ;0;A;S/CHEF SERV.CL2          ;51;13;2;.0    ;5.0   ;19.0 ;P
2005;23600;F;SECONDAIRE     ;0;A;CHEF DE SEC.H.C CL0      ;48;25;4;.0    ;.0    ;18.5 ; 
2005;46150;F;SECONDAIRE     ;0;A;CHEF DE SEC.H.C CL0      ;38;15;2;.0    ;3.0   ;19.0 ; 
2005;8700;F;SECON 1ER CYCLE;0;A;CHEF DE SECT.CL1         ;54;36;2;7.0   ;.0    ;19.0 ;P
2005;48850;F;SECONDAIRE     ;0;A;SECRETAIRE PRINC.CL2     ;41;14;3;.0    ;.0    ;19.0 ;P
2005;46350;F;SECONDAIRE     ;0;A;SECRETAIRE PRINC.CL2     ;48;15;2;.0    ;9.0   ;18.5 ;P
2005;64300;F;BAC            ;0;A;SECRETAIRE PRINC.CL2     ;37;9;2;.0    ;2.0   ;18.5 ;P
2005;67000;F;BAC            ;0;A;SECRETAIRE PR.CL3        ;31;7;3;.0    ;47.0  ;19.0 ; 
2005;52550;F;SECONDAIRE     ;0;A;SECRETAIRE CL2           ;38;12;5;2.0   ;6.0   ;16.0 ; 
2005;37850;F;SECONDAIRE     ;0;A;SECRETAIRE CL3           ;41;17;16;5.0   ;33.0  ;18.0 ; 
2005;33950;M;MAITRISE       ;0;D;CHEF SERV.PRINC.         ;44;19;8;2.0   ;28.0  ;18.0 ; 
2005;26300;F;SECONDAIRE     ;0;D;CHEF SERV.PRINC.         ;48;23;5;.0    ;.0    ;19.0 ; 
2005;58850;M;MAITRISE       ;0;D;CHEF DE SERVICE          ;32;8;3;.0    ;8.0   ;19.0 ; 
2005;59100;F;MAITRISE       ;0;D;CHEF DE SERVICE          ;30;8;3;.0    ;105.0 ;19.0 ; 
2005;12650;M;SECONDAIRE     ;0;D;S/CHEF SERV.CL1          ;56;32;1;.0    ;.0    ;17.0 ; 
2005;61650;M;MAITRISE       ;0;D;S/CHEF SERV.CL1          ;31;6;1;.0    ;2.0   ;18.0 ; 
2005;58950;F;MAITRISE       ;0;D;S/CHEF SERV.CL2          ;31;8;5;.0    ;98.0  ;19.0 ; 
2005;37250;F;SECONDAIRE     ;0;D;S/CHEF SERV.CL2          ;40;18;2;.0    ;.0    ;19.0 ;P
2005;41850;M;SECONDAIRE     ;0;D;S/CHEF SERV.CL2          ;40;16;2;.0    ;.0    ;19.0 ;P
2005;59750;M;MAITRISE       ;0;D;S/CHEF SERV.CL2          ;33;7;2;.0    ;60.0  ;17.0 ; 
2005;32450;M;SECONDAIRE     ;0;D;CHEF DE SECT.CL1         ;41;20;2;7.0   ;10.0  ;18.0 ; 
2005;15500;M;SECON 1ER CYCLE;0;D;SECRETAIRE PRINC.CL2     ;54;30;2;.0    ;.0    ;18.0 ;P
2005;20500;F;SECON 1ER CYCLE;0;D;SECRETAIRE PR.CL3        ;50;26;2;1.0   ;3.0   ;18.0 ;P
2005;22100;M;PRIMAIRE       ;0;D;SECRETAIRE CL2           ;58;26;2;1.0   ;.0    ;18.0 ;P
2005;67300;F;SECONDAIRE     ;0;D;SECRETAIRE CL3           ;31;7;3;.0    ;6.0   ;18.0 ;P
2005;30850;M;PRIMAIRE       ;0;D;AGENT DE BUR.CL1         ;46;21;2;.0    ;.0    ;17.0 ;P
2005;66750;F;SECONDAIRE     ;0;D;AGENT DE BUR.CL4         ;28;7;3;.0    ;.0    ;18.0 ;P
2005;35700;M;PRIMAIRE       ;0;D;HUISSIER CL0             ;53;18;8;2.0   ;43.0  ;18.0 ; 
2005;46700;M;SECON 1ER CYCLE;0;D;HUISSIER CL0             ;35;15;5;10.0  ;.0    ;19.0 ; 
2005;48250;M;SECON 1ER CYCLE;0;D;HUISSIER CL0             ;42;14;5;4.0   ;.0    ;18.0 ; 
2005;53200;M;PRIMAIRE       ;0;D;HUISSIER CL0             ;39;12;5;.0    ;.0    ;18.0 ; 
2005;32100;M;MAITRISE       ;36;E;CHEF SERV.PRINC.         ;48;20;8;.0    ;.0    ;18.0 ; 
2005;34400;M;MAITRISE       ;43;E;CHEF SERV.PRINC.         ;44;19;8;.0    ;.0    ;17.0 ; 
2005;32850;M;MAITRISE       ;72;E;CHEF SERV.PRINC.         ;46;19;7;.0    ;.0    ;18.5 ; 
2005;40350;M;MASTER         ;47;E;CHEF SERV.PRINC.         ;40;17;7;.0    ;.0    ;18.0 ; 
2005;31450;M;MAITRISE       ;44;E;CHEF SERV.PRINC.         ;52;21;6;.0    ;.0    ;17.5 ; 
2005;14150;M;BAC            ;18;E;CHEF SERV.PRINC.         ;57;31;5;.0    ;.0    ;18.5 ; 
2005;32150;M;MAITRISE       ;22;E;CHEF SERV.PRINC.         ;54;20;5;.0    ;.0    ;18.0 ; 
2005;37050;M;MAITRISE       ;51;E;CHEF SERV.PRINC.         ;42;18;5;.0    ;.0    ;18.0 ; 
2005;46950;M;MAITRISE       ;20;E;CHEF SERV.PRINC.         ;41;15;5;.0    ;.0    ;18.0 ; 
2005;20550;M;BAC            ;81;E;CHEF SERV.PRINC.         ;52;26;4;.0    ;.0    ;18.0 ; 
2005;38450;M;MAITRISE       ;22;E;CHEF SERV.PRINC.         ;52;17;4;.0    ;.0    ;18.0 ; 
2005;48700;M;MAITRISE       ;87;E;CHEF SERV.PRINC.         ;42;14;4;.0    ;.0    ;18.5 ; 
2005;52450;M;BAC+6          ;74;E;CHEF SERV.PRINC.         ;40;12;4;.0    ;.0    ;18.0 ; 
2005;38100;M;MAITRISE SC ECO;5;E;CHEF SERV.PRINC.         ;46;17;3;.0    ;.0    ;17.5 ; 
2005;50700;M;MAITRISE       ;48;E;CHEF SERV.PRINC.         ;40;13;3;.0    ;.0    ;17.5 ; 
2005;54950;M;MAITRISE       ;39;E;CHEF SERV.PRINC.         ;36;11;3;.0    ;.0    ;19.0 ; 
2005;20100;M;BAC            ;24;E;CHEF SERV.PRINC.         ;49;26;2;.0    ;.0    ;17.0 ; 
2005;36400;M;BAC+6          ;34;E;CHEF DE SERVICE          ;42;18;10;.0    ;.0    ;19.0 ;P
2005;37650;M;BAC+5          ;48;E;CHEF DE SERVICE          ;45;17;6;.0    ;.0    ;19.0 ; 
2005;57500;M;MAITRISE       ;69;E;CHEF DE SERVICE          ;34;10;6;.0    ;.0    ;18.0 ; 
2005;55800;M;MAITRISE       ;2;E;CHEF DE SERVICE          ;40;11;5;.0    ;.0    ;18.0 ; 
2005;10400;M;SECONDAIRE     ;42;E;CHEF DE SERVICE          ;57;35;4;.0    ;.0    ;18.0 ; 
2005;16300;M;BAC            ;1;E;CHEF DE SERVICE          ;52;30;4;.0    ;.0    ;18.0 ; 
2005;56050;M;MAITRISE       ;83;E;CHEF DE SERVICE          ;39;11;4;.0    ;.0    ;18.0 ;P
2005;59050;M;MAITRISE       ;29;E;CHEF DE SERVICE          ;30;8;4;.0    ;.0    ;19.0 ; 
2005;14950;M;BAC            ;22;E;CHEF DE SERVICE          ;51;30;3;.0    ;3.0   ;18.0 ; 
2005;19750;F;BAC+2          ;22;E;CHEF DE SERVICE          ;48;27;3;.0    ;.0    ;19.0 ; 
2005;47500;M;MAITRISE       ;73;E;CHEF DE SERVICE          ;36;14;3;.0    ;.0    ;17.0 ; 
2005;52050;F;MAITRISE       ;0;E;CHEF DE SERVICE          ;36;13;3;.0    ;.0    ;17.0 ; 
2005;52400;M;BAC+6          ;0;E;CHEF DE SERVICE          ;42;12;3;.0    ;2.0   ;16.0 ; 
2005;53750;F;MAITRISE       ;0;E;CHEF DE SERVICE          ;38;12;3;.0    ;.0    ;17.0 ; 
2005;56150;M;BAC+5          ;59;E;CHEF DE SERVICE          ;39;11;3;.0    ;.0    ;18.0 ;P
2005;57400;M;BAC+6          ;61;E;CHEF DE SERVICE          ;46;10;3;.0    ;.0    ;19.0 ;P
2005;59150;M;MAITRISE       ;58;E;CHEF DE SERVICE          ;31;8;3;.0    ;.0    ;18.5 ; 
2005;59850;M;MAITRISE       ;27;E;CHEF DE SERVICE          ;34;7;3;.0    ;.0    ;19.0 ; 
2005;59900;M;MAITRISE       ;64;E;CHEF DE SERVICE          ;30;7;3;.0    ;.0    ;19.0 ;P
2005;60100;M;MAITRISE       ;6;E;CHEF DE SERVICE          ;30;7;3;.0    ;.0    ;19.0 ; 
2005;11950;M;SECONDAIRE     ;22;E;CHEF DE SERVICE          ;58;33;2;.0    ;.0    ;19.0 ; 
2005;19800;F;SECONDAIRE     ;2;E;CHEF DE SERVICE          ;48;27;2;1.0   ;1.0   ;19.0 ; 
2005;22450;M;SECONDAIRE     ;0;E;CHEF DE SERVICE          ;48;25;2;.0    ;.0    ;18.0 ; 
2005;33550;M;SECONDAIRE     ;55;E;CHEF DE SERVICE          ;42;19;2;.0    ;.0    ;19.0 ;P
2005;39500;M;BAC            ;85;E;CHEF DE SERVICE          ;41;17;2;.0    ;.0    ;18.0 ; 
2005;60450;M;MAITRISE       ;54;E;CHEF DE SERVICE          ;32;7;2;2.0   ;3.0   ;19.0 ; 
2005;61500;M;MAITRISE       ;79;E;CHEF DE SERVICE          ;32;6;2;.0    ;.0    ;18.5 ; 
2005;62300;M;MAITRISE       ;1;E;CHEF DE SERVICE          ;29;6;2;.0    ;.0    ;19.0 ; 
2005;64400;M;BAC+5          ;0;E;CHEF DE SERVICE          ;28;5;1;.0    ;.0    ;18.0 ; 
2005;9900;M;BAC            ;50;E;S/CHEF SERV.CL1          ;58;35;11;4.0   ;2.0   ;6.0  ; 
2005;49300;F;MAITRISE       ;27;E;S/CHEF SERV.CL1          ;37;14;7;.0    ;16.0  ;18.0 ; 
2005;56000;M;MAITRISE       ;63;E;S/CHEF SERV.CL1          ;34;11;5;.0    ;.0    ;19.0 ;P
2005;59450;M;MAITRISE       ;68;E;S/CHEF SERV.CL1          ;36;8;4;.0    ;.0    ;18.0 ;P
2005;14900;M;SECONDAIRE     ;0;E;S/CHEF SERV.CL1          ;52;30;3;.0    ;2.0   ;17.0 ; 
2005;26000;F;SECONDAIRE     ;50;E;S/CHEF SERV.CL1          ;47;24;3;2.0   ;3.0   ;18.5 ;P
2005;58100;M;MAITRISE       ;75;E;S/CHEF SERV.CL1          ;35;9;3;.0    ;.0    ;18.5 ;P
2005;13900;M;SECONDAIRE     ;14;E;S/CHEF SERV.CL1          ;55;31;2;.0    ;.0    ;18.0 ; 
2005;15150;M;SECONDAIRE     ;2;E;S/CHEF SERV.CL1          ;55;30;2;.0    ;.0    ;18.0 ;P
2005;41800;M;MAITRISE       ;7;E;S/CHEF SERV.CL1          ;43;16;2;.0    ;.0    ;16.0 ; 
2005;60050;M;MAITRISE       ;7;E;S/CHEF SERV.CL1          ;30;7;2;.0    ;.0    ;19.0 ;P
2005;60500;M;MAITRISE       ;62;E;S/CHEF SERV.CL1          ;30;7;2;.0    ;.0    ;19.0 ;P
2005;60600;M;MAITRISE       ;38;E;S/CHEF SERV.CL1          ;32;7;2;.0    ;.0    ;18.5 ;P
2005;60800;M;MAITRISE       ;56;E;S/CHEF SERV.CL1          ;31;7;2;.0    ;.0    ;19.0 ;P
2005;64850;M;BAC+6          ;0;E;S/CHEF SERV.CL1          ;30;5;2;.0    ;.0    ;18.0 ;P
2005;15300;F;BAC            ;51;E;S/CHEF SERV.CL1          ;57;30;1;.0    ;.0    ;19.0 ; 
2005;16450;M;SECONDAIRE     ;66;E;S/CHEF SERV.CL1          ;52;30;1;.0    ;.0    ;18.5 ;P
2005;16800;M;SECONDAIRE     ;35;E;S/CHEF SERV.CL1          ;54;29;1;.0    ;.0    ;18.0 ;P
2005;32000;M;SECONDAIRE     ;77;E;S/CHEF SERV.CL1          ;41;20;1;.0    ;4.0   ;18.0 ;P
2005;40600;M;SECONDAIRE     ;40;E;S/CHEF SERV.CL1          ;40;17;1;.0    ;1.0   ;19.5 ; 
2005;56850;F;MAITRISE       ;19;E;S/CHEF SERV.CL1          ;38;10;1;.0    ;.0    ;19.0 ; 
2005;59700;M;MAITRISE       ;0;E;S/CHEF SERV.CL1          ;31;7;1;.0    ;.0    ;17.0 ; 
2005;60400;M;MAITRISE       ;31;E;S/CHEF SERV.CL1          ;34;7;1;.0    ;5.0   ;18.0 ; 
2005;13100;M;BAC            ;19;E;S/CHEF SERV.CL2          ;57;31;5;.0    ;1.0   ;17.5 ; 
2005;33450;M;BAC            ;60;E;S/CHEF SERV.CL2          ;44;19;5;.0    ;.0    ;19.0 ; 
2005;64450;M;MAITRISE       ;50;E;S/CHEF SERV.CL2          ;28;5;2;.0    ;.0    ;18.0 ;P
2005;9400;M;BAC            ;15;E;S/CHEF SERV.CL2          ;55;35;1;.0    ;.0    ;19.0 ; 
2005;9750;M;SECONDAIRE     ;63;E;S/CHEF SERV.CL2          ;56;35;1;.0    ;.0    ;17.0 ; 
2005;14550;F;SECONDAIRE     ;46;E;S/CHEF SERV.CL2          ;54;31;1;.0    ;.0    ;18.0 ;P
2005;18650;M;BAC            ;86;E;S/CHEF SERV.CL2          ;48;28;1;.0    ;.0    ;18.0 ; 
2005;23000;M;SECONDAIRE     ;60;E;S/CHEF SERV.CL2          ;47;25;1;.0    ;.0    ;19.0 ;P
2005;64100;M;MAITRISE       ;17;E;S/CHEF SERV.CL2          ;28;5;1;.0    ;.0    ;18.0 ;P
2005;62000;F;MAITRISE       ;22;E;REDACTEUR PRINCIPAL      ;36;6;5;.0    ;3.0   ;19.0 ; 
2005;39300;M;SECONDAIRE     ;0;E;REDACTEUR PRINCIPAL      ;41;17;4;.0    ;.0    ;18.0 ; 
2005;53000;M;BAC            ;29;E;REDACTEUR PRINCIPAL      ;40;12;4;1.0   ;7.0   ;18.0 ; 
2005;63600;M;MAITRISE       ;28;E;REDACTEUR PRINCIPAL      ;31;5;4;.0    ;3.0   ;18.5 ;P
2005;65600;M;MAITRISE       ;0;E;REDACTEUR PRINCIPAL      ;30;4;3;.0    ;.0    ;18.0 ;P
2005;21850;F;BAC            ;18;E;REDACTEUR PRINCIPAL      ;47;26;2;.0    ;.0    ;18.0 ; 
2005;31700;M;SECONDAIRE     ;10;E;REDACTEUR PRINCIPAL      ;43;21;2;.0    ;.0    ;19.0 ;P
2005;38200;M;SECONDAIRE     ;31;E;REDACTEUR PRINCIPAL      ;40;17;2;.0    ;.0    ;18.0 ; 
2005;66250;M;MAITRISE       ;0;E;REDACTEUR PRINCIPAL      ;26;3;2;.0    ;.0    ;18.0 ;P
2005;47800;M;BAC            ;4;E;REDACTEUR PRINCIPAL      ;37;14;1;.0    ;.0    ;18.0 ; 
2005;11750;M;BAC            ;63;E;REDACTEUR CL1            ;54;33;3;.0    ;.0    ;17.0 ; 
2005;17900;M;SECONDAIRE     ;1;E;REDACTEUR CL1            ;50;28;2;.0    ;.0    ;18.0 ; 
2005;9550;M;SECONDAIRE     ;12;E;REDACTEUR CL1            ;60;35;1;.0    ;.0    ;18.5 ; 
2005;17050;F;BAC            ;50;E;REDACTEUR CL1            ;53;29;1;.0    ;2.0   ;18.0 ;P
2005;25750;M;BAC            ;41;E;REDACTEUR CL1            ;49;24;1;.0    ;.0    ;17.0 ; 
2005;33350;M;SECONDAIRE     ;9;E;REDACTEUR CL1            ;43;19;1;.0    ;.0    ;18.5 ;P
2005;33800;M;SECONDAIRE     ;52;E;REDACTEUR CL1            ;41;19;1;.0    ;.0    ;19.0 ;P
2005;43150;M;BAC            ;84;E;REDACTEUR CL1            ;44;16;1;.0    ;.0    ;19.0 ;P
2005;49650;M;SECONDAIRE     ;55;E;REDACTEUR CL1            ;41;14;1;.0    ;1.0   ;18.5 ;P
2005;56650;M;BAC            ;86;E;REDACTEUR CL1            ;34;10;1;.0    ;2.0   ;19.0 ;P
2005;45850;M;BAC            ;73;E;REDACTEUR CL2            ;47;15;5;.0    ;17.0  ;17.0 ; 
2005;43600;M;BAC            ;67;E;REDACTEUR CL2            ;43;16;1;.0    ;.0    ;18.5 ;P
2005;48600;M;BAC            ;70;E;REDACTEUR CL2            ;38;14;1;.0    ;.0    ;19.0 ;P
2005;49700;M;SECONDAIRE     ;18;E;REDACTEUR CL2            ;39;14;1;.0    ;.0    ;19.0 ;P
2005;52300;M;SECONDAIRE     ;56;E;REDACTEUR CL2            ;35;13;1;.0    ;.0    ;19.0 ;P
2005;61250;M;SECONDAIRE     ;24;E;REDACTEUR CL2            ;39;10;1;.0    ;.0    ;18.0 ;P
2005;23750;M;SECONDAIRE     ;28;E;REDACTEUR CL3            ;52;25;4;1.0   ;14.0  ;19.0 ; 
2005;33100;M;SECONDAIRE     ;69;E;REDACTEUR CL3            ;42;19;3;.0    ;3.0   ;18.0 ;P
2005;45450;M;SECONDAIRE     ;19;E;REDACTEUR CL3            ;36;15;2;.0    ;.0    ;19.0 ;P
2005;49150;M;SECONDAIRE     ;18;E;REDACTEUR CL3            ;40;14;2;.0    ;.0    ;18.0 ;P
2005;17350;M;BAC            ;22;E;CHEF DE SEC.H.C CL0      ;60;28;14;.0    ;8.0   ;14.0 ; 
2005;13000;M;SECONDAIRE     ;2;E;CHEF DE SEC.H.C CL0      ;54;31;12;.0    ;.0    ;19.0 ; 
2005;9600;F;SECONDAIRE     ;19;E;CHEF DE SEC.H.C CL0      ;57;35;11;.0    ;2.0   ;19.0 ; 
2005;13500;M;SECONDAIRE     ;35;E;CHEF DE SEC.H.C CL0      ;58;31;11;.0    ;.0    ;19.0 ;P
2005;21900;F;BAC            ;18;E;CHEF DE SEC.H.C CL0      ;46;26;11;.0    ;.0    ;18.0 ; 
2005;12800;F;SECONDAIRE     ;1;E;CHEF DE SEC.H.C CL0      ;54;32;10;4.0   ;11.0  ;17.0 ; 
2005;14050;F;SECONDAIRE     ;2;E;CHEF DE SEC.H.C CL0      ;53;31;10;1.0   ;1.0   ;18.0 ; 
2005;17000;F;SECONDAIRE     ;1;E;CHEF DE SEC.H.C CL0      ;51;29;10;2.0   ;1.0   ;19.0 ; 
2005;21800;M;SECONDAIRE     ;65;E;CHEF DE SEC.H.C CL0      ;56;26;10;.0    ;.0    ;19.0 ; 
2005;6650;F;SECON 1ER CYCLE;46;E;CHEF DE SEC.H.C CL0      ;58;40;9;.0    ;14.0  ;18.0 ; 
2005;16600;F;SECONDAIRE     ;72;E;CHEF DE SEC.H.C CL0      ;50;29;9;.0    ;.0    ;19.0 ; 
2005;19250;M;SECONDAIRE     ;1;E;CHEF DE SEC.H.C CL0      ;49;27;9;4.0   ;.0    ;19.0 ; 
2005;19350;M;SECONDAIRE     ;21;E;CHEF DE SEC.H.C CL0      ;49;27;9;.0    ;.0    ;19.0 ; 
2005;19400;M;SECONDAIRE     ;73;E;CHEF DE SEC.H.C CL0      ;54;27;9;.0    ;.0    ;18.0 ; 
2005;8100;M;SECONDAIRE     ;1;E;CHEF DE SEC.H.C CL0      ;60;37;8;2.0   ;.0    ;18.0 ; 
2005;11000;M;SECONDAIRE     ;8;E;CHEF DE SEC.H.C CL0      ;54;34;8;.0    ;.0    ;19.0 ; 
2005;13750;M;SECONDAIRE     ;5;E;CHEF DE SEC.H.C CL0      ;54;31;8;.0    ;.0    ;18.5 ; 
2005;17850;F;BAC            ;19;E;CHEF DE SEC.H.C CL0      ;50;28;8;.0    ;4.0   ;18.5 ; 
2005;19450;M;BAC            ;19;E;CHEF DE SEC.H.C CL0      ;52;27;8;.0    ;.0    ;18.0 ; 
2005;22200;M;SECONDAIRE     ;47;E;CHEF DE SEC.H.C CL0      ;46;26;8;.0    ;.0    ;18.6 ; 
2005;23900;F;BAC            ;31;E;CHEF DE SEC.H.C CL0      ;48;25;8;.0    ;.0    ;18.0 ; 
2005;24000;M;SECONDAIRE     ;14;E;CHEF DE SEC.H.C CL0      ;44;25;8;.0    ;.0    ;18.0 ; 
2005;7550;F;SECON 1ER CYCLE;5;E;CHEF DE SEC.H.C CL0      ;57;38;7;.0    ;4.0   ;18.0 ; 
2005;8150;F;SECONDAIRE     ;36;E;CHEF DE SEC.H.C CL0      ;56;37;7;.0    ;5.0   ;18.5 ; 
2005;17400;F;BAC            ;50;E;CHEF DE SEC.H.C CL0      ;52;28;7;.0    ;9.0   ;18.0 ; 
2005;19850;M;SECONDAIRE     ;42;E;CHEF DE SEC.H.C CL0      ;53;27;7;.0    ;.0    ;18.0 ; 
2005;21000;M;SECONDAIRE     ;2;E;CHEF DE SEC.H.C CL0      ;49;26;7;.0    ;.0    ;19.0 ; 
2005;22950;M;SECONDAIRE     ;0;E;CHEF DE SEC.H.C CL0      ;50;25;7;.0    ;.0    ;18.0 ; 
2005;23400;M;SECONDAIRE     ;65;E;CHEF DE SEC.H.C CL0      ;48;25;7;1.0   ;1.0   ;18.0 ; 
2005;28850;M;SECONDAIRE     ;22;E;CHEF DE SEC.H.C CL0      ;46;22;7;.0    ;.0    ;17.0 ; 
2005;35750;M;BAC            ;11;E;CHEF DE SEC.H.C CL0      ;43;18;7;.0    ;.0    ;19.0 ; 
